month_id,month_dt,high_tag,weighted_mean,denom_sum,n_domains,layer,outcome
2021-10,2021-10-01 00:00:00+00:00,0,0.1382086548138208,2981.0,8.0,resorting,brand_new_platform_share
2021-10,2021-10-01 00:00:00+00:00,1,0.20252593594948126,8868.0,8.0,resorting,brand_new_platform_share
2021-11,2021-11-01 00:00:00+00:00,0,0.14814814814814814,2835.0,8.0,resorting,brand_new_platform_share
2021-11,2021-11-01 00:00:00+00:00,1,0.20077616710421184,8761.0,8.0,resorting,brand_new_platform_share
2021-12,2021-12-01 00:00:00+00:00,0,0.14305555555555552,2880.0,8.0,resorting,brand_new_platform_share
2021-12,2021-12-01 00:00:00+00:00,1,0.21710756322106975,8581.0,8.0,resorting,brand_new_platform_share
2022-01,2022-01-01 00:00:00+00:00,0,0.15665713377820142,3147.0,8.0,resorting,brand_new_platform_share
2022-01,2022-01-01 00:00:00+00:00,1,0.2102278922691091,9171.0,8.0,resorting,brand_new_platform_share
2022-02,2022-02-01 00:00:00+00:00,0,0.1729222520107238,2984.0,8.0,resorting,brand_new_platform_share
2022-02,2022-02-01 00:00:00+00:00,1,0.22350097824835993,8689.0,8.0,resorting,brand_new_platform_share
2022-03,2022-03-01 00:00:00+00:00,0,0.1709233791748526,3054.0,8.0,resorting,brand_new_platform_share
2022-03,2022-03-01 00:00:00+00:00,1,0.21611520281411445,9097.0,8.0,resorting,brand_new_platform_share
2022-04,2022-04-01 00:00:00+00:00,0,0.17171717171717168,2871.0,8.0,resorting,brand_new_platform_share
2022-04,2022-04-01 00:00:00+00:00,1,0.22820710124216775,9097.0,8.0,resorting,brand_new_platform_share
2022-05,2022-05-01 00:00:00+00:00,0,0.1753681392235609,2988.0,8.0,resorting,brand_new_platform_share
2022-05,2022-05-01 00:00:00+00:00,1,0.23887740672250626,9193.0,8.0,resorting,brand_new_platform_share
2022-06,2022-06-01 00:00:00+00:00,0,0.1695478723404255,3008.0,8.0,resorting,brand_new_platform_share
2022-06,2022-06-01 00:00:00+00:00,1,0.2309523809523809,8820.0,8.0,resorting,brand_new_platform_share
2022-07,2022-07-01 00:00:00+00:00,0,0.15670381627828434,2961.0,8.0,resorting,brand_new_platform_share
2022-07,2022-07-01 00:00:00+00:00,1,0.2235359116022099,9050.0,8.0,resorting,brand_new_platform_share
2022-08,2022-08-01 00:00:00+00:00,0,0.17048756861478848,3097.0,8.0,resorting,brand_new_platform_share
2022-08,2022-08-01 00:00:00+00:00,1,0.23423134487919606,9354.0,8.0,resorting,brand_new_platform_share
2022-09,2022-09-01 00:00:00+00:00,0,0.1748726655348047,2945.0,8.0,resorting,brand_new_platform_share
2022-09,2022-09-01 00:00:00+00:00,1,0.24619379204532033,8473.0,8.0,resorting,brand_new_platform_share
2022-10,2022-10-01 00:00:00+00:00,0,0.1695926966292134,2848.0,8.0,resorting,brand_new_platform_share
2022-10,2022-10-01 00:00:00+00:00,1,0.2395930776426567,8552.0,8.0,resorting,brand_new_platform_share
2022-11,2022-11-01 00:00:00+00:00,0,0.18388356407525733,2817.0,8.0,resorting,brand_new_platform_share
2022-11,2022-11-01 00:00:00+00:00,1,0.24703748488512695,8270.0,8.0,resorting,brand_new_platform_share
2022-12,2022-12-01 00:00:00+00:00,0,0.1656200941915227,2548.0,8.0,resorting,brand_new_platform_share
2022-12,2022-12-01 00:00:00+00:00,1,0.25943336297802055,7871.0,8.0,resorting,brand_new_platform_share
2023-01,2023-01-01 00:00:00+00:00,0,0.1916605705925384,2734.0,8.0,resorting,brand_new_platform_share
2023-01,2023-01-01 00:00:00+00:00,1,0.2511550308008213,7792.0,8.0,resorting,brand_new_platform_share
2023-02,2023-02-01 00:00:00+00:00,0,0.17490039840637445,2510.0,8.0,resorting,brand_new_platform_share
2023-02,2023-02-01 00:00:00+00:00,1,0.24368018812463257,6804.0,8.0,resorting,brand_new_platform_share
2023-03,2023-03-01 00:00:00+00:00,0,0.25078003120124803,2564.0,8.0,resorting,brand_new_platform_share
2023-03,2023-03-01 00:00:00+00:00,1,0.3601731601731602,6930.0,8.0,resorting,brand_new_platform_share
2023-04,2023-04-01 00:00:00+00:00,0,0.29917032698877494,2049.0,8.0,resorting,brand_new_platform_share
2023-04,2023-04-01 00:00:00+00:00,1,0.42666920296747196,5257.0,8.0,resorting,brand_new_platform_share
2023-05,2023-05-01 00:00:00+00:00,0,0.297583081570997,1986.0,8.0,resorting,brand_new_platform_share
2023-05,2023-05-01 00:00:00+00:00,1,0.4312647289866457,5092.0,8.0,resorting,brand_new_platform_share
2023-06,2023-06-01 00:00:00+00:00,0,0.30446058091286304,1928.0,8.0,resorting,brand_new_platform_share
2023-06,2023-06-01 00:00:00+00:00,1,0.45052757316344816,5023.0,8.0,resorting,brand_new_platform_share
2023-07,2023-07-01 00:00:00+00:00,0,0.3293172690763052,1992.0,8.0,resorting,brand_new_platform_share
2023-07,2023-07-01 00:00:00+00:00,1,0.4810025860354088,5027.0,8.0,resorting,brand_new_platform_share
2023-08,2023-08-01 00:00:00+00:00,0,0.35936727632229365,2023.0,8.0,resorting,brand_new_platform_share
2023-08,2023-08-01 00:00:00+00:00,1,0.4740570952281725,4799.0,8.0,resorting,brand_new_platform_share
2023-09,2023-09-01 00:00:00+00:00,0,0.34105385060799065,1727.0,8.0,resorting,brand_new_platform_share
2023-09,2023-09-01 00:00:00+00:00,1,0.4695121951219512,4100.0,8.0,resorting,brand_new_platform_share
2023-10,2023-10-01 00:00:00+00:00,0,0.3532033426183844,1795.0,8.0,resorting,brand_new_platform_share
