treated_user_id,control_user_id,first_direct_ai_month_index,first_direct_ai_month,distance
5308802,20270,646,2023-11,1.037796260815548
5662005,9087250,646,2023-11,4.977782022630331
5995696,287436,646,2023-11,0.0
6251742,3015186,646,2023-11,0.19833536680111125
6907703,8362,646,2023-11,0.0
7827848,2941854,646,2023-11,0.5670007381312172
8028053,3019905,646,2023-11,0.5670089945287701
8714852,3112724,646,2023-11,0.5670172511699931
9985849,3196122,646,2023-11,0.5670255080548967
10018602,75652,646,2023-11,1.0377572922351543
11203574,104848,646,2023-11,0.0
11214366,3509375,646,2023-11,0.5670326282139134
11893694,3613158,646,2023-11,0.5670408856726027
11953250,4470365,646,2023-11,0.5670491433750116
12945112,4528992,646,2023-11,0.5670574013211507
13665574,4736261,646,2023-11,0.5670656595110307
13730832,4933923,646,2023-11,0.5670739179446628
13968573,5419683,646,2023-11,0.5670821766220582
14102903,3514,646,2023-11,0.0
14131296,6113778,646,2023-11,0.5670681191419848
14423582,6159391,646,2023-11,0.5670763779954142
14810993,6266370,646,2023-11,0.5670846370926307
14975968,6584761,646,2023-11,0.5670928964336448
15112322,7585973,646,2023-11,0.018054352682767286
15466707,6654930,646,2023-11,0.5670831401110967
15910538,6807847,646,2023-11,0.5670913997582226
16322101,6901146,646,2023-11,0.5670996596491766
17000724,7050882,646,2023-11,0.5671079197839689
17418059,7164199,646,2023-11,0.5671161801626105
17751527,7195477,646,2023-11,0.5671244407851123
17986133,7270005,646,2023-11,0.5671327016514849
19079260,7367867,646,2023-11,0.5671409627617398
19643181,7371955,646,2023-11,0.5671492241158878
19694591,7472132,646,2023-11,0.5671574857139393
19765525,7812234,646,2023-11,0.5671657475559064
19971242,8095843,646,2023-11,0.5671740096417986
20181747,8351318,646,2023-11,0.5671822719716275
20355665,16371,646,2023-11,0.0
20494064,8600834,646,2023-11,0.567168195231604
20709792,8798694,646,2023-11,0.5671764577374581
20804723,9077791,646,2023-11,0.5671847204872731
20907443,9370241,646,2023-11,0.5671929834810592
21341479,9424960,646,2023-11,0.5672012467188275
21440005,9771133,646,2023-11,0.5672095102005896
21607470,9784600,646,2023-11,0.5672177739263554
21912268,9853350,646,2023-11,0.5672260378961366
21992496,10187099,646,2023-11,0.5672343021099441
22132602,10568754,646,2023-11,0.5672425665677883
22352159,10706476,646,2023-11,0.5672508312696807
22382980,10714490,646,2023-11,0.5672590962156319
22418391,10984807,646,2023-11,0.5672673614056531
22672674,11013300,646,2023-11,0.5672756268397553
22845233,11225404,646,2023-11,0.5672838925179486
22857923,11251561,646,2023-11,0.5672921584402453
22858477,11473424,646,2023-11,0.5673004246066549
22872516,11697426,646,2023-11,0.5673086910171896
22879122,12027598,646,2023-11,0.5673169576718594
22880100,12361411,646,2023-11,0.5673252245706759
22885826,12579760,646,2023-11,0.5673334917136498
22896163,12895631,646,2023-11,0.5673417591007919
22903892,12900796,646,2023-11,0.5673500267321135
22920887,12947398,646,2023-11,0.5673582946076252
22927544,12994970,646,2023-11,0.5673665627273379
22933053,13324426,646,2023-11,0.5673748310912625
22936682,13336872,646,2023-11,0.5673830996994108
22941896,13427691,646,2023-11,0.5673913685517927
22942166,13679483,646,2023-11,0.5673996376484197
22954960,13837171,646,2023-11,0.5674079069893024
22967316,14059094,646,2023-11,0.5674161765744522
22971018,14388733,646,2023-11,0.5674244464038795
22975220,14577985,646,2023-11,0.5674327164775957
22977879,14590886,646,2023-11,0.5674409867956116
22986674,14626011,646,2023-11,0.5674492573579388
23002048,14871959,646,2023-11,0.5674575281645868
23007758,14947820,646,2023-11,0.5674657992155673
23009720,14999401,646,2023-11,0.5674740705108917
23012961,15022285,646,2023-11,0.56748234205057
114917,696206,647,2023-12,0.5723420373052145
182544,1068879,647,2023-12,0.5723507974392841
337294,1374987,647,2023-12,0.5723595578451279
387194,3387716,647,2023-12,0.20763955122810282
401226,11654,647,2023-12,1.0358739088205084
441874,1394336,647,2023-12,0.5723368327185437
562267,1397922,647,2023-12,0.5723455933786395
849108,1578031,647,2023-12,0.5723543543105446
866963,2858044,647,2023-12,0.5723631155142718
898042,3102968,647,2023-12,0.0
1048572,9758194,647,2023-12,0.0034771470130507687
1066558,3649594,647,2023-12,0.5723397471859379
1067003,107626,647,2023-12,0.0
1086398,16462950,647,2023-12,0.0
1169519,20270,647,2023-12,1.0378676884765086
1732498,3659652,647,2023-12,0.5722877809671062
1904146,172999,647,2023-12,1.0378251279784818
2687250,1052,647,2023-12,0.0
3370777,4060158,647,2023-12,0.5722964394059692
3628073,4174701,647,2023-12,0.572305200431193
4390160,130288,647,2023-12,0.0
4648809,4326203,647,2023-12,0.5723108248458967
4714006,4872065,647,2023-12,0.5723195865342083
4808079,412080,647,2023-12,1.0377826194171393
5298879,3043,647,2023-12,0.03175259864286344
5420333,4987668,647,2023-12,0.5723100382904012
5459839,8690857,647,2023-12,0.0010041200202566573
6642657,5521699,647,2023-12,0.5723434592512495
6664872,37213,647,2023-12,0.0
7552816,5674971,647,2023-12,0.5723236335463524
7874746,18356681,647,2023-12,0.0
8839068,34935,647,2023-12,0.0
9306871,5996214,647,2023-12,0.5723087511810697
9375274,1263134,647,2023-12,0.0
10486357,6255138,647,2023-12,0.5723236653000283
11928815,6543791,647,2023-12,0.572332428247118
12114641,6739732,647,2023-12,0.572341191466165
12232295,6913308,647,2023-12,0.5723499549571819
13348962,20386110,647,2023-12,0.14489371703033227
14210408,7000885,647,2023-12,0.5723567257418799
14700804,8321705,647,2023-12,0.572365489917083
14955234,8464673,647,2023-12,0.572374254364304
15762591,8487407,647,2023-12,0.5723830190835559
15826946,8773024,647,2023-12,0.5723917840748511
16258657,983733,647,2023-12,0.0
16495444,9087772,647,2023-12,0.5723731269309267
17173507,9551277,647,2023-12,0.5723818920719057
